Loan ID,Branch,Region,Postal Code,Industry,Disbursement Date,Principal Amount ,Loan Status,Days Overdue,Risk Rating,Interest Income,Client Name,Bank
1554505006,PHOENIX,West,85534,Construction,11/24/2015,84492,Default,177,Critical,10139.04,"L.A. CITY BROKERS, INC.",CAPITAL ONE NATL ASSOC
1556055006,CHICAGO,Midwest,61630,Retail & Wholesale Trade,11/27/2015,12700,Default,156,Critical,1524,"Eminent Properties, LLC",BANK OF AMERICA NATL ASSOC
1559255002,DALLAS,South,78070,Construction,11/29/2015,25000,Default,160,Critical,3000,CHARLES A. HARMON DBA ADVANCED,CAPITAL ONE NATL ASSOC
1559845002,PHOENIX,West,85605,Construction,11/29/2015,252539,Active,0,Standard,30304.68,REM PARTNERS,U.S. BANK NATIONAL ASSOCIATION
1564626007,CHICAGO,Midwest,62365,Retail & Wholesale Trade,3/30/2016,669000,Active,0,Standard,80280,PROFESSIONAL ASSOCIATES CONSTR,CDC SMALL BUS. FINAN CORP
1566546000,PHOENIX,West,85793,Construction,3/30/2016,60000,Default,153,Critical,7200,UNITED HOME LOANS,WELLS FARGO BANK NATL ASSOC
1575335002,ATLANTA,South,36628,Construction,12/11/2015,49310,Active,0,Standard,5917.2,Open Door Realty,BANK OF AMERICA NATL ASSOC
1584505007,NEW YORK,Northeast,11038,Agriculture & Farming,12/18/2015,35000,Default,68,Watchlist,4200,HARDIN APPRAISAL INC.,CAPITAL ONE NATL ASSOC
1585095006,BOSTON,Northeast,1207,Construction,12/18/2015,952000,Active,0,Standard,114240,Norair Youssefian,WELLS FARGO BANK NATL ASSOC
1592465008,SEATTLE,West,99059,Retail & Wholesale Trade,12/21/2015,133922,Default,99,Critical,16070.64,"Caruthers Valuation Group, Inc",BANK OF AMERICA NATL ASSOC
1593525004,NEW YORK,Northeast,13924,Food & Beverage Production,12/22/2015,10500,Default,146,Critical,1260,Martin Macias dba Richie's Par,BANK OF AMERICA NATL ASSOC
1594094001,DALLAS,South,77368,Pharmaceuticals,9/29/2007,500000,Active,0,Standard,60000,MONTEREY HOME VIDEO & THE MONT,MERRILL LYNCH BANK USA
1594795006,CHICAGO,Midwest,62399,Construction,12/26/2015,89500,Active,0,Standard,10740,Help-U-Sell Hollywood Homes,BANK OF AMERICA NATL ASSOC
1596715008,HOUSTON,South,77952,Construction,12/27/2015,79000,Default,174,Critical,9480,Sameer Hussain dba Sameer Huss,BANK OF AMERICA NATL ASSOC
1597085000,SEATTLE,West,98131,Construction,12/27/2015,65000,Active,0,Standard,7800,RMC Financial,BANK OF AMERICA NATL ASSOC
1597665008,NEW YORK,Northeast,14656,Construction,12/28/2015,7000,Default,154,Critical,840,Advanced Performance Real Esta,BANK OF AMERICA NATL ASSOC
1608495001,MIAMI,South,34264,Construction,1/8/2016,25029,Default,100,Critical,3003.48,CREAM CORPORATION,U.S. BANK NATIONAL ASSOCIATION
1608905004,DALLAS,South,78728,Education & Training Institutions,1/9/2016,15000,Active,0,Standard,1800,JORGE A. NAJERA DBA VIDEO ZONE,CAPITAL ONE NATL ASSOC
1615195003,PHOENIX,West,85924,Construction,1/12/2016,46723,Default,33,Watchlist,5606.76,DAWN THOMAS INGLE DBA AMERICAN,CAPITAL ONE NATL ASSOC
1615735010,BOSTON,Northeast,1666,Construction,1/12/2016,85000,Default,178,Critical,10200,Ronald L. Roberts dba Realty E,CALIFORNIA BANK & TRUST
1617135000,PHOENIX,West,86103,Construction,1/16/2016,50000,Default,177,Critical,6000,MAROL DEAN CONNELLY DBA PROPER,CAPITAL ONE NATL ASSOC
1625605010,NEW YORK,Northeast,10747,Construction,1/22/2016,31850,Default,120,Critical,3822,"R E C S, Inc.",BANK OF AMERICA NATL ASSOC
1629356000,MIAMI,South,32154,Information Technology Services,4/5/2016,905000,Active,0,Standard,108600,"GENERATOR SERVICES CO., INC.",CDC SMALL BUS. FINAN CORP
1631875006,BOSTON,Northeast,2099,Education & Training Institutions,1/25/2016,50000,Active,0,Standard,6000,SAYED FU MAHMUD DBA VISION WOR,CAPITAL ONE NATL ASSOC
1638634000,MIAMI,South,32897,Education & Training Institutions,10/22/2007,50000,Active,0,Standard,6000,VIDEO PLAZA,WILSHIRE BANK
1638935003,ATLANTA,South,33077,Construction,1/30/2016,79500,Default,82,Watchlist,9540,Century 21 Executive,BANK OF AMERICA NATL ASSOC
1653445007,DENVER,West,80942,Financial Services (Non-Banking),2/7/2016,35600,Default,158,Critical,4272,All Equipment Leasing LLC,BANK OF AMERICA NATL ASSOC
1654475007,ATLANTA,South,31463,Agriculture & Farming,2/8/2016,14880,Default,69,Watchlist,1785.6,M and S Real Estate Services,BANK OF AMERICA NATL ASSOC
1654765000,CHICAGO,Midwest,61277,Mining & Quarrying,2/8/2016,9350,Active,0,Standard,1122,"Forkliftsdirect.Com, LTD.",BANK OF AMERICA NATL ASSOC
1669295004,CHICAGO,Midwest,61802,Construction,2/16/2016,60500,Default,134,Critical,7260,ROBERT R GONZAGA DBA ASSIST2SE,BANK OF AMERICA NATL ASSOC
1672435010,PHOENIX,West,85205,Education & Training Institutions,2/20/2016,50000,Default,159,Critical,6000,Movie Land,WILSHIRE BANK
1673255006,PHOENIX,West,85143,Construction,2/20/2016,32952,Default,41,Watchlist,3954.24,OLEG B. BUBNYAK,U.S. BANK NATIONAL ASSOCIATION
1675155004,PHOENIX,West,85837,Construction,2/21/2016,50000,Active,0,Standard,6000,Timothy D. Proschold,BANK OF AMERICA NATL ASSOC
1675225001,DALLAS,South,77571,Information Technology Services,2/21/2016,29000,Active,0,Standard,3480,Geronimo Creek Film Co.,BANK OF AMERICA NATL ASSOC
1676165009,HOUSTON,South,76013,Construction,2/21/2016,25000,Default,37,Watchlist,3000,Creative Lending Solutions,"BUSINESS LOAN CENTER, LLC"
1680735006,ATLANTA,South,36871,Hospitality & Tourism,2/23/2016,50000,Default,174,Critical,6000,Good Land Inchrist Inc.,BANK OF AMERICA NATL ASSOC
1682495010,MIAMI,South,32405,Construction,2/26/2016,25000,Default,120,Critical,3000,FIRST INTERNATIONAL FINANCE CO,CAPITAL ONE NATL ASSOC
1682745002,DALLAS,South,76465,Real Estate Development,2/26/2016,77872,Default,142,Critical,9344.64,Act Fast Inc,U.S. BANK NATIONAL ASSOCIATION
1682915005,DENVER,West,81478,Agriculture & Farming,2/26/2016,25000,Default,90,Watchlist,3000,MANISHA HUNTER DBA REED APPRAI,CAPITAL ONE NATL ASSOC
1683875008,SEATTLE,West,98880,Information Technology Services,2/27/2016,452942,Active,0,Standard,54353.04,Bennett Telecom,BANK OF AMERICA NATL ASSOC
1686755002,SEATTLE,West,98412,Construction,2/28/2016,64500,Default,32,Watchlist,7740,"Platinum Land Company, Inc. db",BANK OF AMERICA NATL ASSOC
1689965001,NEW YORK,Northeast,13415,E-commerce & Online Marketplaces,3/1/2016,123471,Active,0,Standard,14816.52,"LocalTech, Inc. dba Mr. Microp",CALIFORNIA BANK & TRUST
1692995000,MIAMI,South,32791,Retail & Wholesale Trade,3/2/2016,37064,Default,78,Watchlist,4447.68,Romamer Consulting Corp.,BANK OF AMERICA NATL ASSOC
1693895007,HOUSTON,South,79726,Information Technology Services,3/5/2016,92929,Default,170,Critical,11151.48,"PRIORITY NATIONAL LEASING, INC",CAPITAL ONE NATL ASSOC
1694275000,DALLAS,South,78292,Information Technology Services,3/5/2016,20000,Default,67,Watchlist,2400,JAMES BURKE PINTO,CAPITAL ONE NATL ASSOC
1695765007,ATLANTA,South,33106,Construction,3/6/2016,50000,Default,39,Watchlist,6000,ACT FAST INC.,CAPITAL ONE NATL ASSOC
1703736006,DALLAS,South,75883,Renewable Energy,4/9/2016,1117000,Active,0,Standard,134040,SEALS HEALTHCARE EQUIPMENT AND,SOUTHLAND ECONOMIC DEVEL CORP
1706335003,CHICAGO,Midwest,62789,Construction,3/11/2016,14356,Default,177,Critical,1722.72,PAK AMERICAN REALTY,BANK OF AMERICA NATL ASSOC
1715835002,DENVER,West,80610,Construction,3/15/2016,17900,Default,78,Watchlist,2148,Dwayne Washington dba Axis Rea,BANK OF AMERICA NATL ASSOC
1717255009,SEATTLE,West,98192,Agriculture & Farming,3/16/2016,100000,Default,161,Critical,12000,GOOD LAND INCHRIST INC.,CALIFORNIA BANK & TRUST
1719646008,ATLANTA,South,30367,Construction,4/10/2016,1067000,Default,178,Critical,128040,PAUCAR REAL ESTATE SERVICES IN,U.S. BANK NATIONAL ASSOCIATION
1724606001,DALLAS,South,76095,Construction,4/10/2016,62092,Default,84,Watchlist,7451.04,THE JOHN L DEVLIN GROUP INC,JPMORGAN CHASE BANK NATL ASSOC
1725335009,MIAMI,South,32126,Construction,3/21/2016,133736,Default,150,Critical,16048.32,"ANGUIANO & ASSOCIATES, A REAL",CAPITAL ONE NATL ASSOC
1726135010,HOUSTON,South,79858,Healthcare Services,3/21/2016,50000,Active,0,Standard,6000,"Atwest Rent A Car, Corp.",BANK OF AMERICA NATL ASSOC
1729145008,DENVER,West,81535,Advertising & Marketing Agencies,3/22/2016,181219,Active,0,Standard,21746.28,Albertson Village Pueblo LLC,U.S. BANK NATIONAL ASSOCIATION
1730835000,SEATTLE,West,98061,Retail & Wholesale Trade,3/23/2016,89186,Active,0,Standard,10702.32,Vista Funding,U.S. BANK NATIONAL ASSOCIATION
1733575000,BOSTON,Northeast,2327,Real Estate Development,3/26/2016,118885,Active,0,Standard,14266.2,JON F WALTERS,U.S. BANK NATIONAL ASSOCIATION
1739246003,DENVER,West,81221,Construction,4/11/2016,399602,Active,0,Standard,47952.24,CREST,PACIFIC WESTERN BANK
1744195010,PHOENIX,West,85659,Construction,3/30/2016,10000,Default,142,Critical,1200,All Pacific Coast Realty,BANK OF AMERICA NATL ASSOC
1746135007,BOSTON,Northeast,2222,Retail & Wholesale Trade,4/2/2016,25000,Default,129,Critical,3000,"EUNIQUESTAR, INC. DBA BW VENTU",CAPITAL ONE NATL ASSOC
1750875009,DALLAS,South,75306,Construction,4/4/2016,12414,Default,123,Critical,1489.68,Master Realty,BANK OF AMERICA NATL ASSOC
1752085001,DENVER,West,80732,Construction,4/5/2016,171248,Default,176,Critical,20549.76,Access America Investment Corp,BANK OF AMERICA NATL ASSOC
1756465005,BOSTON,Northeast,1566,Construction,4/7/2016,73000,Active,0,Standard,8760,Buena Vista Partners,BANK OF AMERICA NATL ASSOC
1757185006,HOUSTON,South,78230,Construction,4/9/2016,15100,Default,140,Critical,1812,Mielko Realty,BANK OF AMERICA NATL ASSOC
1757975007,BOSTON,Northeast,2427,Textile & Apparel,4/9/2016,89313,Active,0,Standard,10717.56,L & K Citi LLC,U.S. BANK NATIONAL ASSOCIATION
1758685005,SEATTLE,West,98428,Construction,4/10/2016,98493,Default,84,Watchlist,11819.16,"NEW WORLD REALTY, INC.",CAPITAL ONE NATL ASSOC
1759074005,DENVER,West,81610,Pharmaceuticals,12/23/2007,100000,Active,0,Standard,12000,EAST BAY CAD & SIGN CENTER,CALIFORNIA BANK & TRUST
1764685001,SEATTLE,West,98151,Information Technology Services,4/12/2016,14121,Active,0,Standard,1694.52,"Party Potties, Inc.",BANK OF AMERICA NATL ASSOC
1769135010,MIAMI,South,34900,Information Technology Services,4/16/2016,25000,Default,172,Critical,3000,"American Radiosurgery, Inc.",UMPQUA BANK
1769775003,NEW YORK,Northeast,11134,Retail & Wholesale Trade,4/16/2016,23037,Default,51,Watchlist,2764.44,DAVID L KAUFMANN,U.S. BANK NATIONAL ASSOCIATION
1771165007,SEATTLE,West,98118,Construction,4/17/2016,25000,Active,0,Standard,3000,EVA H. IDRIAN DBA PACIFIC FIRS,CAPITAL ONE NATL ASSOC
1771435005,DALLAS,South,78655,Construction,4/17/2016,30000,Default,178,Critical,3600,"THE BENNETT GROUP, INC.",CITIZENS BANK NATL ASSOC
1775436009,DENVER,West,81626,Construction,4/16/2016,990000,Active,0,Standard,118800,HENRY SUAREZ REALTOR,U.S. BANK NATIONAL ASSOCIATION
1777965001,HOUSTON,South,75559,Retail & Wholesale Trade,4/20/2016,25000,Default,166,Critical,3000,"HEALTHY FINANCIAL FUTURES, INC",CAPITAL ONE NATL ASSOC
1778035006,PHOENIX,West,86406,Retail & Wholesale Trade,4/20/2016,25000,Active,0,Standard,3000,SALLIE WALKER MUSSO DBA MANAGE,CAPITAL ONE NATL ASSOC
1782134008,HOUSTON,South,77242,Education & Training Institutions,1/12/2008,105000,Active,0,Standard,12600,REEL VIDEOS,NORTH VALLEY BANK
1791255007,MIAMI,South,34654,Manufacturing,4/26/2016,1525000,Active,0,Standard,183000,"AquaPrix, Inc.",WILSHIRE BANK
1793745005,BOSTON,Northeast,1293,Media & Entertainment,4/27/2016,50000,Active,0,Standard,6000,"Sonja Marie Simmons, Inc.",BANK OF THE SIERRA
1798115003,MIAMI,South,33784,Construction,5/1/2016,278400,Active,0,Standard,33408,"Windermere Temecula Valley, In",COMMUNITY BANK
1802786005,NEW YORK,Northeast,13125,Agriculture & Farming,4/19/2016,26582,Default,149,Critical,3189.84,PROPERTY APPRAISALS,"CITIBANK, N.A."
1804286001,PHOENIX,West,85284,Construction,4/19/2016,10000,Active,0,Standard,1200,BADEN CORPORATION,JPMORGAN CHASE BANK NATL ASSOC
1814336007,BOSTON,Northeast,2674,Education & Training Institutions,4/20/2016,100000,Default,68,Watchlist,12000,G & L ENTERTAINING CORP,"CITIBANK, N.A."
1814346010,DALLAS,South,75008,Construction,4/20/2016,62000,Active,0,Standard,7440,EXIT GRAND HERITAGE REALTY,DESERT COMMUN BANK A DIVISION
1818185000,DENVER,West,80517,Hospitality & Tourism,5/11/2016,2000000,Active,0,Standard,240000,"TLT Enterprises, LLC",REDDING BANK OF COMMERCE
1818795006,DENVER,West,81450,Construction,5/14/2016,50000,Default,38,Watchlist,6000,STEWART NORMAN SCHWARZ DBA HAM,CAPITAL ONE NATL ASSOC
1823175002,ATLANTA,South,39069,Construction,5/15/2016,39384,Default,57,Watchlist,4726.08,"Birchleaf, Inc. dba Hidden Riv",BANK OF AMERICA NATL ASSOC
1823355008,CHICAGO,Midwest,61365,Construction,5/16/2016,60057,Default,57,Watchlist,7206.84,ATREND REAL ESTATE,CAPITAL ONE NATL ASSOC
1828455002,SEATTLE,West,98087,Media & Entertainment,5/18/2016,15000,Active,0,Standard,1800,ANTHONY JOSEPH CARDENAS DBA ME,CAPITAL ONE NATL ASSOC
1829305005,MIAMI,South,33478,Food & Beverage Production,5/18/2016,21689,Default,60,Watchlist,2602.68,Happy Party Supply,BANK OF AMERICA NATL ASSOC
1831455003,DALLAS,South,75925,Construction,5/21/2016,70015,Default,127,Critical,8401.8,"Direct Access Realty, Inc., db",BANK OF AMERICA NATL ASSOC
1833025007,MIAMI,South,32863,Construction,5/21/2016,110174,Active,0,Standard,13220.88,ALAN A SAGATELYAN & MATTHEW J,U.S. BANK NATIONAL ASSOCIATION
1836415001,ATLANTA,South,30907,Hospitality & Tourism,5/23/2016,160000,Default,141,Critical,19200,Realty World Homecenter,BANK OF AMERICA NATL ASSOC
1836555008,MIAMI,South,32631,Information Technology Services,5/23/2016,184101,Active,0,Standard,22092.12,Advance Equipment Holdings Co.,CENTRAL VALLEY COMMUNITY BANK
1836605010,SEATTLE,West,98049,Information Technology Services,5/23/2016,100000,Active,0,Standard,12000,Advance Equipments Holdings Co,CENTRAL VALLEY COMMUNITY BANK
1839886004,DENVER,West,81658,Agriculture & Farming,4/24/2016,92900,Default,177,Critical,11148,QUALITY APPRAISAL SERVICES LLC,BANCO POPULAR NORTH AMERICA
1841775009,DENVER,West,80722,Construction,5/25/2016,50000,Default,34,Watchlist,6000,THOMAS WILLIAM CUNNINGHAM DBA,CAPITAL ONE NATL ASSOC
1842966005,SEATTLE,West,98803,Construction,4/24/2016,109842,Active,0,Standard,13181.04,KINGDOM ADVANCEMENT INC,WELLS FARGO BANK NATL ASSOC
1845285001,DALLAS,South,75611,Construction,5/29/2016,77200,Default,79,Watchlist,9264,Golden Pacific Management Cons,BANK OF AMERICA NATL ASSOC
1846605003,HOUSTON,South,79432,Construction,5/30/2016,50000,Default,47,Watchlist,6000,"JAMES R. WICK REALTY, INC.",CAPITAL ONE NATL ASSOC
1848715005,NEW YORK,Northeast,14165,Retail & Wholesale Trade,5/30/2016,164554,Active,0,Standard,19746.48,Dower Corporation,U.S. BANK NATIONAL ASSOCIATION
1851575001,MIAMI,South,32385,Retail & Wholesale Trade,6/1/2016,50000,Default,147,Critical,6000,"FEDERAL ESCROW, INC.",CAPITAL ONE NATL ASSOC
1851615000,DENVER,West,80260,Agriculture & Farming,6/1/2016,25000,Active,0,Standard,3000,MARTIN BERNARD PEARSON DBA PEA,CAPITAL ONE NATL ASSOC
1854955003,NEW YORK,Northeast,14138,Retail & Wholesale Trade,6/4/2016,18063,Default,129,Critical,2167.56,M.A.S.S. Consulting Services,BANK OF AMERICA NATL ASSOC
1855775010,MIAMI,South,33904,Construction,6/4/2016,55000,Default,154,Critical,6600,Nadeen Angella Richard,BANK OF AMERICA NATL ASSOC
1860855004,PHOENIX,West,85725,Construction,6/6/2016,20000,Active,0,Standard,2400,Emik Rastgoo,BANK OF AMERICA NATL ASSOC
1861405000,PHOENIX,West,85379,Construction,6/6/2016,64000,Default,54,Watchlist,7680,Deb Mart Inc.,BANK OF AMERICA NATL ASSOC
1866075007,ATLANTA,South,35663,Construction,6/8/2016,159500,Default,123,Critical,19140,"Rockefeller Funding, Inc.",BANK OF AMERICA NATL ASSOC
1866096009,NEW YORK,Northeast,11656,Construction,4/26/2016,165193,Default,76,Watchlist,19823.16,JAMES D. TILLS REAL ESTATE,MUFG UNION BANK NATL ASSOC
1868035010,HOUSTON,South,76655,Hospitality & Tourism,6/11/2016,105000,Default,125,Critical,12600,LG Investments & Property Mana,BANK OF AMERICA NATL ASSOC
1870705009,DALLAS,South,79616,Education & Training Institutions,6/12/2016,5000,Active,0,Standard,600,D & I VDO Rental Services,BANK OF AMERICA NATL ASSOC
1872315003,CHICAGO,Midwest,62743,Retail & Wholesale Trade,6/13/2016,10000,Active,0,Standard,1200,Provident Mortgage Solutions,U.S. BANK NATIONAL ASSOCIATION
1872736007,BOSTON,Northeast,1503,Manufacturing,4/26/2016,1000000,Active,0,Standard,120000,AARON'S SALES & LEASE OWNERSHI,CALIFORNIA BANK & TRUST
1873115004,NEW YORK,Northeast,13276,Construction,6/13/2016,25000,Active,0,Standard,3000,Autumn Cho dba Colima Financia,CALIFORNIA BANK & TRUST
1873155005,BOSTON,Northeast,1336,Construction,6/13/2016,25015,Active,0,Standard,3001.8,Autumn Cho dba Colima Financia,CALIFORNIA BANK & TRUST
1873805010,NEW YORK,Northeast,13900,Construction,6/13/2016,10000,Default,55,Watchlist,1200,"Condrado D. Ortiz, Inc. dba Me",BANK OF AMERICA NATL ASSOC
1875965005,SEATTLE,West,99261,Advertising & Marketing Agencies,6/14/2016,320000,Active,0,Standard,38400,"CargoBay Clovis Partners, L.P.",BANK OF THE SIERRA
1876445004,ATLANTA,South,33329,Agriculture & Farming,6/14/2016,33967,Default,88,Watchlist,4076.04,CHRISTOPHER CROFT,U.S. BANK NATIONAL ASSOCIATION
1878685010,BOSTON,Northeast,1520,Retail & Wholesale Trade,6/15/2016,84349,Default,97,Critical,10121.88,"E-Z Homes Real Estate, Inc.",BANK OF AMERICA NATL ASSOC
1878765010,MIAMI,South,33850,Hospitality & Tourism,6/15/2016,5000,Active,0,Standard,600,Mr. Talent,BANK OF AMERICA NATL ASSOC
1885645007,MIAMI,South,33813,Construction,6/20/2016,28000,Active,0,Standard,3360,JONATHAN G & PIPER K BURGESS,U.S. BANK NATIONAL ASSOCIATION
1886095010,HOUSTON,South,77241,Retail & Wholesale Trade,6/20/2016,263954,Active,0,Standard,31674.48,John S. Reese,U.S. BANK NATIONAL ASSOCIATION
1891726010,CHICAGO,Midwest,60964,Construction,4/27/2016,454000,Active,0,Standard,54480,C J HOLMES INVESTMENT BROKER (,"CAPITAL ACCESS GROUP, INC."
1894415010,DENVER,West,80015,Food & Beverage Production,6/26/2016,40000,Default,116,Critical,4800,North Bay Cosmo Jump,BANK OF AMERICA NATL ASSOC
1894625003,BOSTON,Northeast,2749,Retail & Wholesale Trade,6/26/2016,11975,Active,0,Standard,1437,Svetlana Selyuzhitskaya,U.S. BANK NATIONAL ASSOCIATION
1899965010,SEATTLE,West,98227,Construction,6/28/2016,5000,Active,0,Standard,600,Empire Realty Funding & Invest,BANK OF AMERICA NATL ASSOC
1900586008,NEW YORK,Northeast,12942,Information Technology Services,4/30/2016,89947,Active,0,Standard,10793.64,EXTREME GRIP EQUIPMENT LLC,WELLS FARGO BANK NATL ASSOC
1903926009,CHICAGO,Midwest,62588,Information Technology Services,5/1/2016,125000,Active,0,Standard,15000,OTMFC INC,WELLS FARGO BANK NATL ASSOC
1904875002,BOSTON,Northeast,2341,Construction,7/2/2016,75000,Default,167,Critical,9000,"Silverwood Mortgage, Inc.",BANK OF AMERICA NATL ASSOC
1907795008,DENVER,West,80031,Construction,7/5/2016,64000,Default,73,Watchlist,7680,"First Home, Inc.",BANK OF AMERICA NATL ASSOC
1908466001,DENVER,West,80787,Oil & Gas,5/1/2016,9500,Default,69,Watchlist,1140,WICKED RENTALS,MUFG UNION BANK NATL ASSOC
1908656010,ATLANTA,South,35441,Construction,5/1/2016,161000,Active,0,Standard,19320,COLDWELL BANKER TOWNE & COUNTR,BAY AREA EMPLOYMENT DEVEL CO
1912144010,HOUSTON,South,79208,Healthcare Services,3/16/2008,808600,Active,0,Standard,97032,H & B AUTO RENTAL AND SOUTH BA,WELLS FARGO BANK NATL ASSOC
1917565002,DALLAS,South,78563,Food & Beverage Production,7/11/2016,76500,Active,0,Standard,9180,Charles & Michaela Gibbs dba F,BANK OF THE SIERRA
1917645002,CHICAGO,Midwest,62900,Food & Beverage Production,7/11/2016,12500,Active,0,Standard,1500,Charles & Michaela Gibbs dba F,BANK OF THE SIERRA
1917655005,BOSTON,Northeast,2230,Food & Beverage Production,7/11/2016,10000,Active,0,Standard,1200,Charles & Michaela Gibbs dba F,BANK OF THE SIERRA
1918846001,CHICAGO,Midwest,60770,Construction,5/2/2016,404000,Active,0,Standard,48480,SUCCESS ONE FINANCIAL,MORTGAGE CAP. DEVEL CORP
1919105008,PHOENIX,West,86204,Retail & Wholesale Trade,7/12/2016,58000,Default,87,Watchlist,6960,"BCS Partners, LLC",BANK OF AMERICA NATL ASSOC
1919965008,BOSTON,Northeast,1629,Hospitality & Tourism,7/12/2016,15000,Default,66,Watchlist,1800,Gabe Rosenberg Avalon,BANK OF AMERICA NATL ASSOC
1924615002,SEATTLE,West,98353,Construction,7/16/2016,15000,Active,0,Standard,1800,SCV Home Buyer,BANK OF AMERICA NATL ASSOC
1928525007,BOSTON,Northeast,2196,Construction,7/18/2016,25000,Active,0,Standard,3000,GEOFFREY DAVID BOWEN DBA GEOFF,CAPITAL ONE NATL ASSOC
1933915000,CHICAGO,Midwest,62984,Construction,7/23/2016,100000,Active,0,Standard,12000,NORTHSTAR REALTY GROUP & INVES,CAPITAL ONE NATL ASSOC
1935285005,ATLANTA,South,36583,Construction,7/23/2016,23000,Default,174,Critical,2760,"SB Consulting, Inc.",BANK OF AMERICA NATL ASSOC
1939816002,ATLANTA,South,36973,Construction,5/3/2016,441000,Default,172,Critical,52920,PROVIDENCE REAL ESTATE SERVICE,AURORA BANK FSB
1943516009,PHOENIX,West,86469,Construction,5/3/2016,110000,Default,145,Critical,13200,TOTAL SERVICES REALTY,"CITIBANK, N.A."
1953595008,HOUSTON,South,78656,Construction,8/2/2016,109368,Active,0,Standard,13124.16,"FNBC of the Central Coast, Inc","RABOBANK, NATIONAL ASSOCIATION"
